longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN
-1.3480501284729287,1.0386386596422172,0.9174027564934387,-0.863951028811073,-0.841331038887114,-0.9012364955939827,-0.8724085896793669,-1.3227198400752775,147500.0,0,0,0,1,0
-1.3480501284729287,1.0386386596422172,1.0792842118644934,-0.4569033095739903,-0.4049743926699425,-0.4367094882416335,-0.34928726925890813,-1.1354872099201703,159800.0,0,0,0,1,0
-1.3480501284729287,1.033956578761855,1.8886914887197663,-0.09156881381728427,0.009922090618515598,-0.3598838677948989,-0.05633932982345126,-1.1294338637104884,113900.0,0,0,0,1,0
-1.3480501284729287,1.033956578761855,1.8886914887197663,-0.4344423430845567,-0.476508269098987,-0.5046018970085153,-0.4565271399451022,-0.8896160782208427,99700.0,0,0,0,1,0
-1.3480501284729287,1.033956578761855,1.8886914887197663,-0.18874687291442566,-0.23806201433550533,-0.36792375830676644,-0.2028132995411797,-0.6688531738434118,132600.0,0,0,0,1,0
-1.353041626786273,1.0386386596422172,0.027054751952638338,-0.9629626361930661,-0.9867832542928378,-0.983422043048629,-0.9953420999781746,-0.7721285239598924,107500.0,0,0,0,1,0
-1.353041626786273,1.0386386596422172,1.6458693056631843,-0.6902223288213722,-0.698263286029025,-0.7243589043328958,-0.6814693077258994,-0.742703997601527,93800.0,0,0,0,1,0
-1.353041626786273,1.0386386596422172,1.8886914887197663,-0.33818105812984117,-0.2762134150976624,-0.2821649261801789,-0.268203464593737,-1.085744495414526,105500.0,0,0,0,1,0
-1.353041626786273,1.033956578761855,1.7268100333487117,-0.25383783702666185,-0.10691657421559042,-0.2562586123086056,-0.06941736283396273,-1.1729126808339403,108900.0,0,0,0,1,0
-1.353041626786273,1.033956578761855,1.8886914887197663,-0.8740355443777575,-0.8985581400303496,-0.9137429919457767,-0.901180262302492,-1.1491730361333632,132000.0,0,0,0,1,0
-1.353041626786273,1.033956578761855,1.6458693056631843,-0.3299300908480084,-0.21421738885915717,-0.49566868532866243,-0.31789999003368064,-1.0228949704200927,122300.0,0,0,0,1,0
-1.353041626786273,1.033956578761855,1.8886914887197663,-0.22129235497054375,-0.13314566223957341,-0.22320572909315,-0.1531167741012361,-1.0049454829635587,115200.0,0,0,0,1,0
-1.3480501284729287,1.033956578761855,1.5649285779776572,-0.3271797684207308,-0.3048269656692802,-0.3500573349470607,-0.43037107392407925,-1.0915872904516968,110400.0,0,0,0,1,0
-1.3480501284729287,1.0292744978814892,1.6458693056631843,-0.4495691164345834,-0.4073588552175773,-0.5930406926390587,-0.44606471353669297,-1.313666139657319,104900.0,0,0,0,1,0
-1.3480501284729287,1.0292744978814892,1.8077507610342392,0.013401825490476934,0.08860935469046455,-0.22588569259710586,0.09536585309848176,-0.6002661293980631,109700.0,0,0,0,1,0
-1.3480501284729287,1.0292744978814892,1.6458693056631843,-0.6512594277682731,-0.6076537092189019,-0.7574117875483515,-0.6160791426733421,-1.2551855514924823,97200.0,0,0,0,1,0
-1.3480501284729287,1.0292744978814892,1.5649285779776572,-0.3840197652511343,-0.24998432707367943,-0.38489686049848687,-0.3283624164420898,-1.459893928965975,104500.0,0,0,0,1,0
-1.353041626786273,1.0292744978814892,1.8886914887197663,-0.5155768546892455,-0.3501317540743417,-0.46172248094522156,-0.2525098249811233,-1.2950849986832529,103900.0,0,0,0,1,0
-1.3430586301595913,1.0292744978814892,1.8886914887197663,-0.5343707246089756,-0.49319950693243075,-0.6511065685581023,-0.49837684557873885,-0.205640594319952,191400.0,0,0,0,1,0
-1.3430586301595913,1.0292744978814892,1.8886914887197663,-0.093402362102136,0.4248185739069737,-0.036501604984225076,0.5138629094348487,-0.6742222287424339,176000.0,0,0,0,1,0
-1.3430586301595913,1.0292744978814892,1.8886914887197663,-0.44498524572245407,-0.28098234019293206,-0.4215230283858837,-0.2734346777979416,-0.9332001709305501,155400.0,0,0,0,1,0
-1.3430586301595913,1.0292744978814892,1.8077507610342392,-0.7791494206366808,-0.5385042953374922,-0.8047578094515716,-0.6553132417048765,-1.3609348778859633,150000.0,0,0,0,1,0
-1.3430586301595913,1.033956578761855,1.6458693056631843,-0.8813697375171644,-0.7984107130296872,-0.8538904736907624,-0.8122496378310141,-1.4978984156041497,118800.0,0,0,0,1,0
-1.3430586301595913,1.033956578761855,1.8886914887197663,-0.7727320016396998,-0.7984107130296872,-0.849423867850836,-0.7887091784120934,0.04928423779733404,188800.0,0,0,0,1,0
-1.3430586301595913,1.0292744978814892,1.8886914887197663,-0.5467471755317248,-0.5385042953374922,-0.6770128824296756,-0.5428421578144779,-0.45172227719179,184400.0,0,0,0,1,0
-1.3430586301595913,1.0292744978814892,1.8886914887197663,-0.4491107293633705,-0.27859787764529725,-0.6252002546865291,-0.3074375636252714,-0.6284273487213644,182300.0,0,0,0,1,0
-1.3430586301595913,1.0292744978814892,1.7268100333487117,-0.6925142641774369,-0.5122752073135093,-0.7163190138210282,-0.5114548785892503,-0.9709941063962142,142500.0,0,0,0,1,0
-1.3480501284729287,1.0245924170011267,1.1602249395500206,-0.7466039385805627,-0.5361198327898574,-0.7681316415641749,-0.6448508152964673,-1.1242753599839772,137500.0,0,0,0,1,0
-1.3430586301595913,1.0245924170011267,0.9174027564934387,-0.9221661868551153,-0.815101950863131,-0.8887299992421887,-0.8881022292919806,-1.5370609336911332,187500.0,0,0,0,1,0
-1.3480501284729287,1.0245924170011267,0.9174027564934387,-0.7745655499245515,-0.385898692288864,-0.6412800357102642,-0.38590576168834023,-1.1031149671466556,112500.0,0,0,0,1,0
-1.3480501284729287,1.0245924170011267,-0.6204710695315802,-0.7974849034851981,-0.19991061357334827,-0.6100137948307791,-0.160963593907543,-1.552220618111901,171900.0,0,0,0,1,0
-1.3480501284729287,1.0245924170011267,1.1602249395500206,-0.3519326702662291,-0.19275722593044384,-0.31879109406757566,-0.2420473985727141,-1.2455001975569917,93800.0,0,0,0,1,0
-1.3480501284729287,1.0245924170011267,0.998343484178966,0.2682650370848666,0.7538744054805784,0.4834113147832118,0.5766374678853038,-1.4527351891006124,97500.0,0,0,0,1,0
-1.3480501284729287,1.0245924170011267,1.8886914887197663,-0.4610287932149067,-0.19275722593044384,-0.22856565610106172,-0.26035664478743015,-1.3807793258950931,104200.0,0,0,0,1,0
-1.353041626786273,1.0245924170011267,1.8886914887197663,-0.671886845972855,-0.7197234489577383,-0.6403867145422789,-0.6971629473385131,-1.1900726013935596,87500.0,0,0,0,1,0
-1.353041626786273,1.0245924170011267,1.8886914887197663,-0.7750239369957644,-0.7006477485766598,-0.7520518605404397,-0.7311658331658429,-1.2945586207519766,83100.0,0,0,0,1,0
-1.353041626786273,1.0245924170011267,1.8886914887197663,-0.6407165251303757,-0.593346933933093,-0.7109590868131166,-0.6291571756838535,-1.2448685440394598,87500.0,0,0,0,1,0
-1.353041626786273,1.0245924170011267,1.8886914887197663,-0.52566137025593,-0.48127719419425663,-0.6162670430066761,-0.668391274715388,-1.6072797497234395,85300.0,0,0,0,1,0
-1.353041626786273,1.0245924170011267,1.8886914887197663,-0.5724168515196489,-0.46697041890844776,-0.30717791888376694,-0.5114548785892503,-1.3967812150059034,80300.0,0,0,0,1,0
-1.3580331250996174,1.0245924170011267,-2.1583448955565987,-1.1357745620403412,-1.1775402581036232,-1.182632663509348,-1.1575097093085167,-0.6885923462662866,60000.0,0,0,0,1,0
-1.3580331250996174,1.0292744978814892,1.8886914887197663,-0.6943478124622886,-0.7769505501009739,-0.7717049262361161,-0.8174808510352186,-0.25148811213414896,75700.0,0,0,0,1,0
-1.3580331250996174,1.0245924170011267,1.6458693056631843,-1.1463174646782386,-1.2109227337705106,-1.1897792328532302,-1.2464403337799947,1.1831023017672573,75000.0,0,0,0,1,0
-1.3580331250996174,1.0199103361207644,1.7268100333487117,-0.8598255451701566,-0.8270242636013051,-0.9298227729695118,-0.9874952801718677,-1.5631166412893278,86100.0,0,0,0,1,0
-1.3630246234129548,1.0199103361207644,1.8886914887197663,-0.6471339441273567,-0.7149545238624687,-0.8011845247796305,-0.8907178358940829,-1.4105196790122245,76100.0,0,0,0,1,0
-1.3630246234129548,1.0199103361207644,1.5649285779776572,-0.8286552243276774,-0.8460999639823836,-0.9164229554497325,-0.9587236075487425,-0.6721167170173272,73500.0,0,0,0,1,0
-1.3630246234129548,1.0199103361207644,1.8886914887197663,-0.745228777366924,-0.7817194751962435,-0.7270388678368517,-0.8174808510352186,-1.4233106627422472,78400.0,0,0,0,1,0
-1.3630246234129548,1.0199103361207644,1.5649285779776572,-0.5412465306771697,-0.43597240578919516,-0.562667772927559,-0.4382178937303861,-1.6133857337262487,84400.0,0,0,0,1,0
-1.3580331250996174,1.0152282552403986,1.8886914887197663,-0.737436197156304,-0.698263286029025,-0.8270908386512038,-0.9221051151193104,-0.6639052212894113,81300.0,0,0,0,1,0
-1.3630246234129548,1.0199103361207644,1.8886914887197663,-0.9460023145581877,-1.0201657299597253,-1.0218348532719963,-1.0921195442559595,-1.0627944176108635,85000.0,0,0,0,1,0
-1.3580331250996174,1.0199103361207644,1.4030471226066026,0.07574246717543555,0.2555217330249017,0.3619196359372128,0.29153634825615377,-1.521480146925344,129200.0,0,0,0,1,0
-1.3580331250996174,1.0199103361207644,-0.21576743110394359,-0.8561584486004532,-0.9176338404114281,-0.9164229554497325,-0.9744172471613562,-1.1047467387336132,82500.0,0,0,0,1,0
-1.3580331250996174,1.0199103361207644,1.4030471226066026,-0.7796078077078937,-0.5718867710043797,-0.746691933532528,-0.5820762568460123,-1.6539168344345514,95200.0,0,0,0,1,0
-1.3580331250996174,1.0199103361207644,1.6458693056631843,-0.8213210311882705,-0.7936417879344176,-0.7663449992282043,-0.9090270821087989,-1.116274415428572,75000.0,0,0,0,1,0
-1.3580331250996174,1.0199103361207644,1.4030471226066026,-1.202699074437429,-1.270534297461381,-1.2505250722762298,-1.2882900394136314,-1.7742994673175232,67500.0,0,0,0,1,0
-1.3580331250996174,1.0199103361207644,-0.7014117972171074,-0.8254465148291869,-0.8961736774827148,-1.0075417145842318,-0.9587236075487425,-0.730439391802781,137500.0,0,0,0,1,0
-1.353041626786273,1.0199103361207644,-0.9442339802736893,-0.6411749122015886,-0.17845045064463494,-0.5858941232951764,-0.1583479873054407,-1.5510099488699645,177500.0,0,0,0,1,0
-1.353041626786273,1.0199103361207644,0.5936398457513294,0.12754020622249676,0.05999580411884675,-0.16245988967015051,0.024744474841719835,-0.7497048240875066,102100.0,0,0,0,1,0
-1.353041626786273,1.0199103361207644,-0.7823525249026347,-0.6549265243379765,-0.7006477485766598,-0.6225202911825731,-0.7651687189931727,-1.4525772757212294,108300.0,0,0,0,1,0
-1.3580331250996174,1.0199103361207644,-0.4585896141605255,-0.4083142800254196,-0.3882831548364988,-0.3250443422434727,-0.4565271399451022,-1.6149648675200787,112500.0,0,0,0,1,0
-1.353041626786273,1.0152282552403986,0.7555213011223841,-0.8946629625823395,-0.8604067392681926,-0.9593023715130262,-0.901180262302492,-0.9786792241928534,131300.0,0,0,0,1,0
-1.353041626786273,1.0199103361207644,-0.9442339802736893,-0.784650065491236,-0.5909624713854582,-0.7225722619969253,-0.5506889776207847,-1.2478688982477368,162500.0,0,0,0,1,0
-1.3480501284729287,1.0199103361207644,1.8886914887197663,-1.1119384343372687,-1.1465422449843705,-1.1031270795586574,-1.160125315910619,-1.4233106627422472,112500.0,0,0,0,1,0
-1.353041626786273,1.0199103361207644,1.8886914887197663,-1.0523481150795877,-1.048779280531343,-1.0879406197029076,-1.0790415112454481,-1.2369202372771824,112500.0,0,0,0,1,0
-1.353041626786273,1.0199103361207644,1.8886914887197663,-1.031262309803793,-0.8890202898398103,-0.9575157291770557,-0.901180262302492,-1.612385615656823,137500.0,0,0,0,1,0
-1.353041626786273,1.0199103361207644,0.5126991180658022,-0.7736487757821257,-0.841331038887114,-0.849423867850836,-0.86456176987306,-1.0853233930695045,118800.0,0,0,0,1,0
-1.353041626786273,1.0199103361207644,1.8886914887197663,-0.8538665132443886,-0.9390940033401415,-0.9298227729695118,-1.0058045263865838,-0.7697598232691474,98200.0,0,0,0,1,0
-1.3480501284729287,1.0199103361207644,0.9174027564934387,-0.8048190966246049,-0.2046795386686179,-0.746691933532528,-0.312668776829476,-1.5231645563054295,118800.0,0,0,0,1,0
-1.3480501284729287,1.0199103361207644,-1.5108190740723804,-0.8071110319806696,-0.45027918107500403,-0.7788514955799983,-0.4434491069345907,-1.6373885673924644,162500.0,0,0,0,1,0
-1.3480501284729287,1.0152282552403986,-1.5108190740723804,-1.1600690768146265,-1.179924720651258,-1.154939707301804,-1.204590628146358,-1.5256911703755573,137500.0,0,0,0,1,0
-1.3480501284729287,1.0152282552403986,1.8886914887197663,-1.0940613385599645,-1.0940840689364046,-0.9128496707777913,-1.0842727244496526,-1.3829374754133272,500001.0,0,0,0,1,0
-1.3480501284729287,1.0152282552403986,-1.0251747079592166,-0.7525629705063308,-0.3453628289790721,-0.5519479189117356,-0.3597496956673173,-0.9353056826556567,162500.0,0,0,0,1,0
-1.353041626786273,1.0152282552403986,1.8886914887197663,-1.109646498981204,-1.0726239060076912,-0.4590425174412657,-1.0764259046433458,-1.5811714043321172,137500.0,0,0,0,1,0
-1.353041626786273,1.0152282552403986,1.8886914887197663,-1.1641945604555428,-1.206153808675241,-1.095980510214775,-1.2176686611568697,-1.642652346705231,162500.0,0,0,0,1,0
-1.3480501284729287,1.0105461743600364,-0.13482670341841627,-0.724601359162342,-0.45266364362263883,-0.6252002546865291,-0.5166860917934549,-0.6502193950762181,187500.0,0,0,0,1,0
-1.3480501284729287,1.0152282552403986,0.8364620288079114,-0.42206589216180757,0.20544801952457056,-0.08116766338348941,-0.08511100244657649,-1.0648472915428426,179200.0,0,0,0,1,0
-1.3430586301595913,1.0152282552403986,0.5936398457513294,1.2345449832017252,4.626241582839521,1.8323262784409946,4.76945485105528,-0.9796267044691515,130000.0,0,0,0,1,0
-1.3430586301595913,1.0245924170011267,0.18893620732369296,0.8985472600026467,1.8936475032500208,0.5629168987339023,1.7798165048523586,-0.5454175489590355,183800.0,0,0,0,1,0
-1.3430586301595913,1.0199103361207644,0.027054751952638338,-1.0546400504356523,-1.024934655054995,-1.086153977366937,-1.068579084837039,-0.9814163894354919,125000.0,0,0,0,1,0
-1.3430586301595913,1.0245924170011267,-0.5395303418460528,0.4795814769140278,1.748195287844297,0.5414771907022554,1.9629089669995192,-1.3960442859021165,170000.0,0,0,0,1,0
-1.3430586301595913,1.0245924170011267,0.6745805734368567,0.4571205104245942,1.3070697165318559,0.37531945345699214,1.2566951844319,-0.6633788433581347,193100.0,0,0,0,1,0
-1.338067131846247,1.0199103361207644,0.027054751952638338,0.9260504842754226,2.0915578947037106,0.7916071177381357,1.9629089669995192,-0.7261230927663124,257800.0,0,0,0,1,0
-1.338067131846247,1.0199103361207644,-0.05388597573288897,1.4531956161702932,2.542221316206691,1.022977300246325,2.608963797718786,-0.34370952569381974,273400.0,0,0,0,1,0
-1.338067131846247,1.0199103361207644,0.8364620288079114,-0.8167371604761412,-0.7030322111242946,-0.9191029189536883,-0.7102409803490246,-0.3925047599231659,237500.0,0,0,0,1,0
-1.338067131846247,1.0199103361207644,1.8886914887197663,-0.2203755808281179,0.3914360982400863,-0.46708240795313327,0.2967675614603584,-0.6796439214345834,350000.0,0,0,0,1,0
-1.3430586301595913,1.0199103361207644,0.43175839038027486,1.4829907757991339,3.283789168521119,1.135535767412471,3.3727209255326556,-0.5422066435782479,335700.0,0,0,0,1,0
-1.3330756335329026,1.0245924170011267,1.8886914887197663,-0.5164936288316714,-0.7435680744340865,-0.6645063860778816,-0.668391274715388,0.5579232327899696,313400.0,0,0,0,1,0
-1.3330756335329026,1.0199103361207644,1.8886914887197663,-0.279507513014586,-0.13076119969193858,-0.6332401451983966,-0.11388267506970172,-0.31475873947360344,268500.0,0,0,0,1,0
-1.338067131846247,1.0199103361207644,1.8886914887197663,-0.4023552480996515,-0.18321937573990457,-0.6537865320620582,-0.2028132995411797,-0.36929149315386534,259400.0,0,0,0,1,0
-1.3330756335329026,1.0245924170011267,1.8886914887197663,0.38744567560022863,0.5106592256218271,0.02335091327078914,0.5714062546810992,0.015438136816244738,275700.0,0,0,0,1,0
-1.338067131846247,1.0245924170011267,-0.05388597573288897,0.3214379373455666,0.7586433305758481,0.09124332203767092,0.7911172092576918,0.018754317783287674,225000.0,0,0,0,1,0
-1.338067131846247,1.0245924170011267,1.8886914887197663,-0.5554565298847705,-0.5909624713854582,-0.7752782109080572,-0.6448508152964673,0.6427227175186394,262500.0,0,0,0,1,0
-1.338067131846247,1.0245924170011267,0.2698769350092203,0.5377966349580701,1.3380677296511085,0.3467331760814629,1.3665506617201963,-0.6462715605916431,218500.0,0,0,0,1,0
-1.338067131846247,1.0245924170011267,-0.21576743110394359,0.6065546956400096,1.5717450593193205,0.29581386950630156,1.8765939491301435,-0.4460373955340022,255000.0,0,0,0,1,0
-1.338067131846247,1.0292744978814892,1.8886914887197663,-0.11907203809006013,0.052842416475942296,-0.42777627656178063,0.05090054086274277,-0.38018751633129205,224100.0,0,0,0,1,0
-1.338067131846247,1.0292744978814892,0.5126991180658022,-0.4688213734255265,-0.2595221772642187,-0.6636130649098964,-0.2028132995411797,-0.20974634218390995,243100.0,0,0,0,1,0
-1.338067131846247,1.0292744978814892,1.8886914887197663,-0.6219226552106455,-0.5957313964807278,-0.7895713495958218,-0.5454577644165801,-0.3830825949533137,231600.0,0,0,0,1,0
-1.338067131846247,1.0292744978814892,-0.05388597573288897,1.0938201523393554,2.892737310709009,1.0185106944063986,3.037923280463562,-0.7618115165068698,218500.0,0,0,0,1,0
-1.338067131846247,1.0292744978814892,0.027054751952638338,0.7124421090901968,1.3547589674845522,0.3288667527217572,1.4057847607517309,-0.4110859008972319,234100.0,0,0,0,1,0
-1.3280841352195651,1.033956578761855,1.7268100333487117,-0.05535623519146272,-0.3286715911456284,-0.40008332035423677,-0.33097802304419205,1.0469283309459858,327600.0,0,0,0,1,0
-1.3280841352195651,1.033956578761855,1.4839878502921298,0.24717923180907175,-0.19752615102571347,-0.2857382108521201,-0.03803008360873521,0.7454190519107157,347600.0,0,0,0,1,0
-1.3330756335329026,1.0292744978814892,0.998343484178966,-0.027394623847473928,-0.31198035331218466,-0.5573078459196472,-0.3231312032378852,1.0976711635210559,366100.0,0,0,0,1,0
-1.3330756335329026,1.0386386596422172,0.6745805734368567,-1.0550984375068653,-1.1513111700796401,-1.1790593788374069,-1.1836657753295396,0.5756621690739928,335000.0,0,0,0,1,0
-1.3280841352195651,1.0386386596422172,1.8886914887197663,0.07528408010422262,-0.3000580405740106,-0.31879109406757566,-0.2525098249811233,1.3015899740976333,373600.0,0,0,0,1,0
-1.3330756335329026,1.033956578761855,1.8886914887197663,0.40944825501844934,0.08860935469046455,-0.2151658385812824,0.14506237853842532,0.6877806684359212,389500.0,0,0,0,1,0
-1.3330756335329026,1.0386386596422172,1.8886914887197663,-0.01089268928380841,-0.40974331776521217,-0.46172248094522156,-0.3466716626568058,1.7711190887964132,391100.0,0,0,0,1,0
-1.3230926369062208,1.0386386596422172,-0.05388597573288897,1.215292726210782,1.2188446022693677,0.5477304388781524,1.193920625981445,0.8350085758140041,337300.0,0,0,0,1,0
-1.3230926369062208,1.033956578761855,1.7268100333487117,0.13716633471796832,-0.15222136262065195,-0.3455907291071343,-0.05372372322134897,1.9103986894122171,295200.0,0,0,0,1,0
-1.3181011385928765,1.033956578761855,1.241165667235548,0.36131761254109157,0.14345199328606534,-0.05347470717594552,0.25491785582672166,1.1310435243639958,292300.0,0,0,0,1,0
-1.3181011385928765,1.0292744978814892,0.9174027564934387,1.0796101531317546,0.32705560945394624,0.17700215416425846,0.4040074321465524,1.9390336488736675,411500.0,0,0,0,1,0
-1.313109640279539,1.033956578761855,0.10799547963816564,-0.19470590484019376,-0.4550481061702737,-0.22588569259710586,-0.40944622110726087,1.1558885627202542,311500.0,0,0,0,1,0
-1.3181011385928765,1.033956578761855,0.43175839038027486,0.1843802030529002,-0.11168549931086005,-0.24821872179673804,-0.009258410985609979,1.6760552344078485,325900.0,0,0,0,1,0
-1.3081181419661947,1.033956578761855,-0.863293252588162,-0.4669878251406748,-0.7793350126486087,-0.7904646707638071,-0.7991716048205026,4.0694430501296885,392600.0,0,0,0,1,0
-1.313109640279539,1.033956578761855,0.5126991180658022,0.10507923973306314,-0.18321937573990457,-0.30896456121973753,-0.14788556089703153,1.9041874298231525,319300.0,0,0,0,1,0
-1.3181011385928765,1.0292744978814892,0.43175839038027486,1.1135307964015113,0.5988843398843153,0.18682868701209662,0.6969553715820093,1.5933086236111575,333300.0,0,0,0,1,0
-1.3081181419661947,1.0292744978814892,-0.05388597573288897,-0.6003784628636377,-0.841331038887114,-0.8529971525227772,-0.8096340312289118,2.281442493169134,335200.0,0,0,0,1,0
-1.313109640279539,1.0292744978814892,-0.21576743110394359,-0.47982266313463684,-0.7483369995293562,-0.7824247802519395,-0.7547062925847636,2.3846652054924866,351200.0,0,0,0,1,0
-1.3081181419661947,1.0292744978814892,0.027054751952638338,-0.3872284747496248,-0.6338827972428849,-0.6761195612616904,-0.6030011096628306,1.57025327022124,368900.0,0,0,0,1,0
-1.3081181419661947,1.0245924170011267,0.2698769350092203,-0.3670594436162558,-0.6505740350763286,-0.6993459116293078,-0.6186947492754443,2.3404494592652476,365900.0,0,0,0,1,0
-1.313109640279539,1.0245924170011267,0.027054751952638338,-0.644842008771292,-0.8484844265300184,-0.8914099627461445,-0.8462525236583439,1.6564213375712291,366700.0,0,0,0,1,0
-1.313109640279539,1.0245924170011267,0.8364620288079114,0.5199195391807657,-0.00676914721492812,-0.1365535757985772,0.0012040154227991944,1.2946417854047811,362800.0,0,0,0,1,0
-1.3031266436528575,1.0199103361207644,0.10799547963816564,-1.0743506944978083,-1.1894625708417972,-0.22588569259710586,-1.1705877423190283,1.31159115479189,483300.0,0,0,0,1,0
-1.3181011385928765,1.0245924170011267,1.8886914887197663,-0.11953042516127306,-0.4860461192895263,-0.5403347437279268,-0.39113697489254484,1.6761078722009761,331400.0,0,0,0,1,0
-1.313109640279539,1.0199103361207644,1.3221063949210752,0.15045955978314332,-0.24044647688314016,-0.31343116705966395,-0.19235087313277052,1.5340911063425335,323500.0,0,0,0,1,0
-1.3181011385928765,1.0152282552403986,1.7268100333487117,0.09041085345424935,0.16252769366714387,-0.14102018163850363,0.13721555873211846,-0.5146770777724784,216700.0,0,0,0,1,0
-1.3181011385928765,1.0152282552403986,0.7555213011223841,-0.17499526077803773,-0.004384684667293303,-0.4170564225459572,-0.03279887040453062,-0.4155601133130836,233100.0,0,0,0,1,0
-1.3181011385928765,1.0199103361207644,1.8886914887197663,-0.5715000773772231,-0.7745660875533391,-0.8110110576274686,-0.7207034067574338,0.720889840313223,296400.0,0,0,0,1,0
-1.3230926369062208,1.0199103361207644,1.8886914887197663,-0.3047188019312972,-0.48127719419425663,-0.5832141597912206,-0.5009924521808411,1.3954431592442615,273700.0,0,0,0,1,0
-1.3230926369062208,1.0152282552403986,1.8886914887197663,-0.20754074283415583,-0.17129706300173048,-0.25804525464457617,-0.10342024866129254,-0.3197593298207317,227700.0,0,0,0,1,0
-1.3230926369062208,1.0152282552403986,1.8886914887197663,-0.16032687449922392,-0.1736815255493653,-0.30807124005175224,-0.1531167741012361,-0.44261593898070395,199600.0,0,0,0,1,0
-1.3230926369062208,1.0152282552403986,1.8886914887197663,0.03907150147840107,0.009922090618515598,-0.20801926923740013,0.040438114454333596,0.353793871040881,239800.0,0,0,0,1,0
-1.3230926369062208,1.0199103361207644,1.8886914887197663,-0.28042428715701184,-0.47173934400371736,-0.5912540503030881,-0.4172930409135678,0.10597514099583016,270100.0,0,0,0,1,0
-1.3230926369062208,1.0199103361207644,1.8886914887197663,0.14129181835888469,-0.0020002221196584865,-0.3429107656031784,0.056131754066947356,0.7791598773055494,302100.0,0,0,0,1,0
